tree,PD,ePDloss
493,83835.1986288956,5654.39566114075
494,84553.6186398166,5697.3466404027
495,85282.8900248301,5734.85277279842
496,81086.6181389243,5472.43390938049
497,79107.7563162519,5406.59541162026
498,79996.6574218397,5473.81453665901
499,83811.902511003,5674.69384300214
500,81032.1279737557,5291.94326363953
501,79415.7966015076,5283.10028980863
502,85524.9633070148,5797.40912467781
503,81892.2969815353,5527.92271208915
504,80033.0964258413,5285.08135484212
505,91970.9853875887,6260.4206416182
506,84935.7071375922,5586.24156220857
507,85208.9946336194,5718.55865034024
508,91183.8939266043,6122.76563200516
509,80169.8912257762,5522.31196360367
510,82416.0371716667,5485.59014317235
511,88924.9653193041,6016.52610567054
512,86658.7004327103,5851.23441900946
513,77697.9931548023,5242.07920593297
514,86375.0262129835,5833.07418543348
515,85148.4429722292,5835.21932325244
516,84814.7081979633,5795.46705254886
517,82476.4499676997,5527.51664475091
518,78831.976321186,5311.45678839499
519,86885.5321453255,5943.59333513915
520,78424.5859626459,5240.62315995535
521,78912.3333046354,5367.88373188885
522,86937.995432653,5821.08711017518
523,88259.0317001262,5890.34429271296
524,80514.8158350902,5440.45279043437
525,84734.7213407448,5686.77555537796
526,84383.4981661208,5534.69786803354
527,76647.3539720215,5192.06373948755
528,87241.0361071974,5856.70596550736
529,81157.1374201449,5501.813688955
530,84659.9618348688,5600.21966443085
531,83401.971828627,5654.55124722854
532,93196.2518831736,6184.68425937123
533,76964.2927746051,5288.14745108572
534,78581.4102712378,5266.73075913529
535,87384.0068801531,5946.84564589106
536,82533.5185258498,5574.05152733198
537,88763.1363100424,5904.80946517564
538,86969.3373599845,5784.10934740187
539,84632.5505011243,5598.7192456339
540,83189.6396147881,5651.80712078027
541,84439.4551514849,5507.3783751239
542,81981.5794465725,5453.9298307334
543,79840.0919251995,5489.01079156357
544,85786.0313727561,5856.31680043542
545,88703.4420444058,5925.04088527413
546,89836.8019015607,6168.41564779293
547,83140.9112874222,5595.28786259881
548,83043.0619690787,5605.51687544998
549,82591.1457820884,5612.9364013259
550,85805.2193982442,5901.11243463141
551,83489.4879335384,5626.01763627476
552,80468.0623237915,5401.17116047735
553,88512.0223559873,5793.09050125907
554,85874.1775888589,5785.3210470806
555,87529.0056250555,5940.98729549244
556,80368.7231839559,5264.55270275646
557,86917.4315184324,5887.39060095153
558,81555.8208485604,5534.39177062817
559,83436.3304869272,5543.33722521433
560,85739.7669788144,5753.81945397787
561,80693.3137983894,5530.95928007154
562,85935.1756503818,5675.34843322829
563,81095.2789350156,5511.20009178916
564,94979.7956243781,6354.07534130311
565,81397.1963170197,5443.66775374329
566,81477.356482424,5489.97732158556
567,81539.6033039234,5725.39104313815
568,79069.3703190792,5263.50372558168
569,83941.506824283,5759.97248751122
570,88537.7385292093,5905.56955431708
571,82490.5127488372,5543.42509902768
572,84256.8179776645,5653.03820165146
573,86234.8161373773,5731.3956042763
574,86181.3647294341,5691.85547526318
575,83936.0276724284,5651.09281518131
576,80269.4749546165,5369.05859375341
577,81282.9892090918,5453.13349285802
578,91000.4025338727,6051.24752205037
579,90040.339326167,6009.86319322196
580,84952.7011161226,5751.64282935689
581,86985.2639254498,5780.40660248113
582,88630.3032915347,6062.84294863497
583,85875.7135327814,5656.88428050271
584,82338.8801017681,5473.42885787428
585,79871.6880062509,5377.50308789894
586,83869.4395237286,5518.67827649056
587,76221.7835546261,5223.62615587947
588,85561.5049899089,5807.29789225666
589,85953.6689684046,5800.74909859426
590,82234.3312672284,5514.91301167014
591,90005.9034238544,6194.5838337099
592,88468.4022621622,6011.20984224663
593,87950.293141099,5908.57802977127
594,82954.0088015103,5661.67088992677
595,81140.7590712596,5565.4368529441
596,88071.8216897227,5920.73046482464
597,83887.4474027032,5699.80089380279
598,82762.88433341,5561.0640028027
599,84381.4876006056,5697.50789023455
600,81341.4623436006,5476.849726803
601,78178.0760577863,5151.74844243694
602,84489.1954528927,5724.38290044568
603,81819.4755702391,5500.51769643644
604,81490.2244919229,5402.37304155212
605,86965.5152230167,6030.29192707301
606,86561.6780704615,5810.97321383598
607,88038.7835765902,6027.21620048669
608,81604.889616268,5567.13646913785
609,94689.1376616791,6296.07187079759
610,86560.1605826793,5785.51163199891
611,87624.4676592252,5872.82407647686
612,82729.983253569,5626.82219877758
613,89673.704869475,6007.85118262516
614,84525.7780081709,5744.84096052416
615,81784.5830697139,5535.89485105646
616,81926.2824132527,5399.96170166895
617,80921.4445857528,5631.14573135658
618,79265.4881517108,5383.59978147524
619,89667.2097731318,5939.22738592618
