EDGErank,EDrank,species,common_name,order,family,RLcat,EDGEmed,EDGEiqr,EDmed,EDiqr,pextmed,pextiqr,TBLmn,isEDGEsp_frac,is_EDGE_species,n_trees,match,matched_IUCN_name,on_vgp_list,has_vgp_genome,vgp_placement_tier,vgp_name,vgp_accession
6261,5476,Phyllodytes_acuminatus,Alagoas Heart-tongued Frog,Anura,Hylidae,LC,0.325700145202759,0.455113194106604,6.53521340205353,8.762861879991,0.05007708418009,0.0279750067765338,7.59072433072262,0.0,0,1000,direct,Phyllodytes_acuminatus,False,False,,,
6262,5612,Litoria_sanguinolenta,Sabang Treefrog,Anura,Hylidae,LC,0.325688318516621,0.423619074061537,6.35015580631952,8.14969592241266,0.0505535921809284,0.0260776332801737,7.37404459720696,0.0,0,1000,direct,Litoria_sanguinolenta,False,False,,,
6263,5521,Aphantophryne_pansa,Scratchley Guinea Frog,Anura,Microhylidae,LC,0.325523261768934,0.44669991297841,6.47485031066415,8.66463888264142,0.0500368161733118,0.0262918109998495,8.04598452299465,0.0,0,1000,direct,Aphantophryne_pansa,False,False,,,
6264,5661,Scinax_granulatus,,Anura,Hylidae,LC,0.325434384679849,0.503372502842092,6.25197907088593,9.51762072876788,0.04918314051694,0.027156816915371,8.352368396852,0.0,0,1000,direct,Scinax_granulatus,False,False,,,
6265,5187,Ameerega_flavopicta,Yellow-Painted Poison-Arrow Frog,Anura,Dendrobatidae,LC,0.325164704411539,0.238765056507472,6.92464639313051,3.16548974864817,0.050331398635639,0.0273774552565463,5.88456990983041,0.0,0,1000,direct,Ameerega_flavopicta,False,False,,,
6266,5231,Physalaemus_deimaticus,Jaboticatubas Dwarf Frog,Anura,Leptodactylidae,LC,0.325130939413015,0.482497263598507,6.85075437538767,9.52726536514327,0.0496032444001503,0.0271417608073777,8.47454526114728,0.0,0,1000,direct,Physalaemus_deimaticus,False,False,,,
6267,5328,Hyla_wrightorum,Wright's Mountain Treefrog,Anura,Hylidae,LC,0.325092125890337,0.217344210259826,6.73290820648052,2.91695787266369,0.0497267481788564,0.0282722226196395,6.4653168706806,0.0,0,1000,GBIF_accepted,Dryophytes_wrightorum,False,False,,,
6268,5471,Scinax_tigrinus,,Anura,Hylidae,LC,0.325024420612585,0.493462355356958,6.54048340801332,9.6682032857271,0.0496739073429046,0.0270487077276859,8.23716360638566,0.0,0,1000,direct,Scinax_tigrinus,False,False,,,
6269,5094,Polypedates_discantus,Malayan Slender Treefrog,Anura,Rhacophoridae,LC,0.324960002331167,0.243853850221065,7.05052519480058,3.35311351539604,0.0507338756989515,0.0281161346655722,6.26192094872309,0.0,0,1000,direct,Polypedates_discantus,False,False,,,
6270,5598,Dendropsophus_novaisi,Bokermann's Treefrog,Anura,Hylidae,LC,0.324938916640657,0.431903089115182,6.37354650097336,8.3905441147077,0.0503080750438202,0.0269040492483439,7.76838656804499,0.0,0,1000,direct,Dendropsophus_novaisi,False,False,,,
6271,5424,Sphaenorhynchus_pauloalvini,Paulo's Lime Treefrog,Anura,Hylidae,LC,0.324924765669407,0.495056633385839,6.60657397985415,10.0163691307656,0.0503080750438202,0.0288088826970183,7.73926067675522,0.0,0,1000,direct,Sphaenorhynchus_pauloalvini,False,False,,,
6272,5229,Litoria_splendida,Magnificent Tree Frog,Anura,Hylidae,LC,0.324765127754623,0.257967595718903,6.8526617756298,4.12167437419808,0.0507454140419916,0.0265991926023909,6.25010378679371,0.0,0,1000,direct,Litoria_splendida,False,False,,,
